datetime,dewptAvg,dewptHigh,dewptLow,heatindexAvg,heatindexHigh,heatindexLow,precipRate,precipTotal,pressureMax,pressureMin,pressureTrend,tempAvg,tempHigh,tempLow,windchillAvg,windchillHigh,windchillLow,windgustAvg,windgustHigh,windgustLow,windspeedAvg,windspeedHigh,windspeedLow
2019-08-25 10:45:02,47.2,47.2,47.2,81.7,81.7,81.7,0.0,0.0,29.81,29.81,,83.8,83.8,83.8,83.8,83.8,83.8,14.0,14.0,14.0,7.0,7.0,7.0
2019-08-25 11:00:02,47.6,47.6,47.6,82.9,82.9,82.9,0.0,0.0,29.8,29.8,,85.4,85.4,85.4,85.4,85.4,85.4,14.0,14.0,14.0,8.0,8.0,8.0
2019-08-25 11:15:02,47.8,47.8,47.8,83.0,83.0,83.0,0.0,0.0,29.8,29.8,,85.6,85.6,85.6,85.6,85.6,85.6,15.0,15.0,15.0,7.0,7.0,7.0
2019-08-25 11:30:02,47.2,47.2,47.2,83.4,83.4,83.4,0.0,0.0,29.79,29.79,,86.1,86.1,86.1,86.1,86.1,86.1,16.0,16.0,16.0,6.0,6.0,6.0
2019-08-25 11:45:02,47.6,47.6,47.6,83.8,83.8,83.8,0.0,0.0,29.79,29.79,,86.6,86.6,86.6,86.6,86.6,86.6,14.0,14.0,14.0,7.0,7.0,7.0
2019-08-25 12:00:02,48.1,48.1,48.1,85.4,85.4,85.4,0.0,0.0,29.78,29.78,,88.4,88.4,88.4,88.4,88.4,88.4,18.0,18.0,18.0,9.0,9.0,9.0
2019-08-25 12:15:02,48.3,48.3,48.3,85.6,85.6,85.6,0.0,0.0,29.77,29.77,,88.6,88.6,88.6,88.6,88.6,88.6,15.0,15.0,15.0,8.0,8.0,8.0
2019-08-25 12:30:01,48.0,48.0,48.0,85.3,85.3,85.3,0.0,0.0,29.77,29.77,,88.3,88.3,88.3,88.3,88.3,88.3,19.0,19.0,19.0,9.0,9.0,9.0
2019-08-25 12:45:02,47.4,47.4,47.4,85.7,85.7,85.7,0.0,0.0,29.76,29.76,,88.9,88.9,88.9,88.9,88.9,88.9,19.0,19.0,19.0,8.0,8.0,8.0
2019-08-25 13:00:02,48.0,48.0,48.0,86.4,86.4,86.4,0.0,0.0,29.75,29.75,,89.6,89.6,89.6,89.6,89.6,89.6,19.0,19.0,19.0,8.0,8.0,8.0
2019-08-25 13:15:01,47.9,47.9,47.9,87.5,87.5,87.5,0.0,0.0,29.75,29.75,,90.8,90.8,90.8,90.8,90.8,90.8,16.0,16.0,16.0,8.0,8.0,8.0
2019-08-25 13:30:02,47.0,47.0,47.0,87.7,87.7,87.7,0.0,0.0,29.74,29.74,,91.1,91.1,91.1,91.1,91.1,91.1,16.0,16.0,16.0,7.0,7.0,7.0
2019-08-25 13:45:02,46.9,46.9,46.9,89.0,89.0,89.0,0.0,0.0,29.73,29.73,,92.5,92.5,92.5,92.5,92.5,92.5,19.0,19.0,19.0,9.0,9.0,9.0
2019-08-25 14:00:02,45.9,45.9,45.9,89.2,89.2,89.2,0.0,0.0,29.73,29.73,,92.9,92.9,92.9,92.9,92.9,92.9,19.0,19.0,19.0,9.0,9.0,9.0
2019-08-25 14:15:02,46.2,46.2,46.2,89.5,89.5,89.5,0.0,0.0,29.72,29.72,,93.2,93.2,93.2,93.2,93.2,93.2,20.0,20.0,20.0,10.0,10.0,10.0
2019-08-25 14:30:02,44.9,44.9,44.9,89.5,89.5,89.5,0.0,0.0,29.72,29.72,,93.3,93.3,93.3,93.3,93.3,93.3,21.0,21.0,21.0,12.0,12.0,12.0
2019-08-25 14:45:02,46.0,46.0,46.0,90.8,90.8,90.8,0.0,0.0,29.71,29.71,,94.6,94.6,94.6,94.6,94.6,94.6,20.0,20.0,20.0,11.0,11.0,11.0
2019-08-25 15:00:02,44.8,44.8,44.8,91.0,91.0,91.0,0.0,0.0,29.71,29.71,,94.9,94.9,94.9,94.9,94.9,94.9,23.0,23.0,23.0,14.0,14.0,14.0
2019-08-25 15:15:02,44.9,44.9,44.9,91.1,91.1,91.1,0.0,0.0,29.7,29.7,,95.0,95.0,95.0,95.0,95.0,95.0,24.0,24.0,24.0,14.0,14.0,14.0
2019-08-25 15:30:02,45.0,45.0,45.0,91.3,91.3,91.3,0.0,0.0,29.7,29.7,,95.2,95.2,95.2,95.2,95.2,95.2,21.0,21.0,21.0,11.0,11.0,11.0
2019-08-25 15:45:02,44.8,44.8,44.8,91.0,91.0,91.0,0.0,0.0,29.7,29.7,,94.9,94.9,94.9,94.9,94.9,94.9,16.0,16.0,16.0,9.0,9.0,9.0
2019-08-25 16:00:02,45.7,45.7,45.7,92.2,92.2,92.2,0.0,0.0,29.69,29.69,,96.0,96.0,96.0,96.0,96.0,96.0,16.0,16.0,16.0,10.0,10.0,10.0
2019-08-25 16:15:02,45.6,45.6,45.6,92.1,92.1,92.1,0.0,0.0,29.69,29.69,,95.9,95.9,95.9,95.9,95.9,95.9,16.0,16.0,16.0,8.0,8.0,8.0
2019-08-25 16:30:02,43.8,43.8,43.8,91.4,91.4,91.4,0.0,0.0,29.69,29.69,,95.5,95.5,95.5,95.5,95.5,95.5,18.0,18.0,18.0,7.0,7.0,7.0
2019-08-25 16:45:02,44.0,44.0,44.0,91.8,91.8,91.8,0.0,0.0,29.68,29.68,,95.8,95.8,95.8,95.8,95.8,95.8,12.0,12.0,12.0,4.0,4.0,4.0
2019-08-25 17:00:02,44.6,44.6,44.6,92.5,92.5,92.5,0.0,0.0,29.68,29.68,,96.5,96.5,96.5,96.5,96.5,96.5,14.0,14.0,14.0,7.0,7.0,7.0
2019-08-25 17:15:02,44.3,44.3,44.3,92.2,92.2,92.2,0.0,0.0,29.68,29.68,,96.2,96.2,96.2,96.2,96.2,96.2,15.0,15.0,15.0,7.0,7.0,7.0
2019-08-25 17:30:02,45.3,45.3,45.3,91.6,91.6,91.6,0.0,0.0,29.68,29.68,,95.5,95.5,95.5,95.5,95.5,95.5,10.0,10.0,10.0,5.0,5.0,5.0
2019-08-25 17:45:02,44.8,44.8,44.8,91.0,91.0,91.0,0.0,0.0,29.68,29.68,,94.9,94.9,94.9,94.9,94.9,94.9,18.0,18.0,18.0,9.0,9.0,9.0
2019-08-25 18:00:02,44.4,44.4,44.4,90.6,90.6,90.6,0.0,0.0,29.68,29.68,,94.5,94.5,94.5,94.5,94.5,94.5,14.0,14.0,14.0,8.0,8.0,8.0
2019-08-25 18:15:02,42.2,42.2,42.2,89.5,89.5,89.5,0.0,0.0,29.68,29.68,,93.6,93.6,93.6,93.6,93.6,93.6,16.0,16.0,16.0,8.0,8.0,8.0
2019-08-25 18:30:02,41.7,41.7,41.7,88.8,88.8,88.8,0.0,0.0,29.68,29.68,,92.9,92.9,92.9,92.9,92.9,92.9,16.0,16.0,16.0,8.0,8.0,8.0
2019-08-25 18:45:02,40.5,40.5,40.5,87.5,87.5,87.5,0.0,0.0,29.68,29.68,,91.5,91.5,91.5,91.5,91.5,91.5,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-25 19:00:02,39.6,39.6,39.6,86.4,86.4,86.4,0.0,0.0,29.67,29.67,,90.4,90.4,90.4,90.4,90.4,90.4,8.0,8.0,8.0,4.0,4.0,4.0
2019-08-25 19:15:02,40.2,40.2,40.2,85.5,85.5,85.5,0.0,0.0,29.68,29.68,,89.3,89.3,89.3,89.3,89.3,89.3,15.0,15.0,15.0,6.0,6.0,6.0
2019-08-25 19:30:02,39.6,39.6,39.6,84.8,84.8,84.8,0.0,0.0,29.69,29.69,,88.5,88.5,88.5,88.5,88.5,88.5,14.0,14.0,14.0,5.0,5.0,5.0
2019-08-25 19:45:02,39.9,39.9,39.9,83.8,83.8,83.8,0.0,0.0,29.7,29.7,,87.2,87.2,87.2,87.2,87.2,87.2,9.0,9.0,9.0,3.0,3.0,3.0
2019-08-25 20:00:02,40.4,40.4,40.4,84.3,84.3,84.3,0.0,0.0,29.71,29.71,,87.8,87.8,87.8,87.8,87.8,87.8,15.0,15.0,15.0,4.0,4.0,4.0
2019-08-25 20:15:02,41.0,41.0,41.0,83.6,83.6,83.6,0.0,0.0,29.71,29.71,,86.9,86.9,86.9,86.9,86.9,86.9,18.0,18.0,18.0,7.0,7.0,7.0
2019-08-25 20:30:02,42.1,42.1,42.1,83.5,83.5,83.5,0.0,0.0,29.72,29.72,,86.7,86.7,86.7,86.7,86.7,86.7,18.0,18.0,18.0,10.0,10.0,10.0
2019-08-25 20:45:02,41.3,41.3,41.3,82.7,82.7,82.7,0.0,0.0,29.73,29.73,,85.8,85.8,85.8,85.8,85.8,85.8,15.0,15.0,15.0,8.0,8.0,8.0
2019-08-25 21:00:02,42.3,42.3,42.3,82.5,82.5,82.5,0.0,0.0,29.74,29.74,,85.5,85.5,85.5,85.5,85.5,85.5,15.0,15.0,15.0,9.0,9.0,9.0
2019-08-25 21:15:02,40.7,40.7,40.7,82.1,82.1,82.1,0.0,0.0,29.74,29.74,,85.0,85.0,85.0,85.0,85.0,85.0,16.0,16.0,16.0,10.0,10.0,10.0
2019-08-25 21:30:02,39.3,39.3,39.3,82.0,82.0,82.0,0.0,0.0,29.75,29.75,,84.9,84.9,84.9,84.9,84.9,84.9,15.0,15.0,15.0,9.0,9.0,9.0
2019-08-25 21:45:02,39.6,39.6,39.6,81.1,81.1,81.1,0.0,0.0,29.75,29.75,,83.7,83.7,83.7,83.7,83.7,83.7,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-25 22:00:02,39.0,39.0,39.0,79.6,79.6,79.6,0.0,0.0,29.75,29.75,,81.5,81.5,81.5,81.5,81.5,81.5,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-25 22:15:02,40.3,40.3,40.3,79.3,79.3,79.3,0.0,0.0,29.76,29.76,,80.4,80.4,80.4,80.4,80.4,80.4,15.0,15.0,15.0,4.0,4.0,4.0
2019-08-25 22:30:02,37.8,37.8,37.8,78.8,78.8,78.8,0.0,0.0,29.76,29.76,,80.1,80.1,80.1,80.1,80.1,80.1,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-25 22:45:02,37.6,37.6,37.6,78.5,78.5,78.5,0.0,0.0,29.77,29.77,,79.8,79.8,79.8,79.8,79.8,79.8,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-25 23:00:02,38.2,38.2,38.2,77.9,77.9,77.9,0.0,0.0,29.78,29.78,,79.2,79.2,79.2,79.2,79.2,79.2,8.0,8.0,8.0,3.0,3.0,3.0
2019-08-25 23:15:01,38.5,38.5,38.5,77.0,77.0,77.0,0.0,0.0,29.77,29.77,,78.3,78.3,78.3,78.3,78.3,78.3,11.0,11.0,11.0,4.0,4.0,4.0
2019-08-25 23:30:02,37.2,37.2,37.2,76.6,76.6,76.6,0.0,0.0,29.77,29.77,,78.0,78.0,78.0,78.0,78.0,78.0,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-25 23:45:02,36.8,36.8,36.8,76.1,76.1,76.1,0.0,0.0,29.78,29.78,,77.6,77.6,77.6,77.6,77.6,77.6,9.0,9.0,9.0,5.0,5.0,5.0
2019-08-26 00:00:04,37.6,37.6,37.6,75.7,75.7,75.7,0.0,0.0,29.78,29.78,,77.2,77.2,77.2,77.2,77.2,77.2,8.0,8.0,8.0,2.0,2.0,2.0
2019-08-26 00:15:02,38.2,38.2,38.2,74.0,74.0,74.0,0.0,0.0,29.79,29.79,,75.5,75.5,75.5,75.5,75.5,75.5,11.0,11.0,11.0,6.0,6.0,6.0
2019-08-26 00:30:02,36.7,36.7,36.7,73.3,73.3,73.3,0.0,0.0,29.79,29.79,,74.9,74.9,74.9,74.9,74.9,74.9,12.0,12.0,12.0,8.0,8.0,8.0
2019-08-26 00:45:02,37.3,37.3,37.3,72.9,72.9,72.9,0.0,0.0,29.8,29.8,,74.5,74.5,74.5,74.5,74.5,74.5,9.0,9.0,9.0,6.0,6.0,6.0
2019-08-26 01:00:02,33.6,33.6,33.6,71.9,71.9,71.9,0.0,0.0,29.8,29.8,,73.7,73.7,73.7,73.7,73.7,73.7,7.0,7.0,7.0,4.0,4.0,4.0
2019-08-26 01:15:02,34.8,34.8,34.8,70.8,70.8,70.8,0.0,0.0,29.8,29.8,,72.7,72.7,72.7,72.7,72.7,72.7,9.0,9.0,9.0,7.0,7.0,7.0
2019-08-26 01:30:02,34.0,34.0,34.0,69.7,69.7,69.7,0.0,0.0,29.8,29.8,,71.7,71.7,71.7,71.7,71.7,71.7,9.0,9.0,9.0,5.0,5.0,5.0
2019-08-26 01:45:02,34.0,34.0,34.0,69.7,69.7,69.7,0.0,0.0,29.8,29.8,,71.7,71.7,71.7,71.7,71.7,71.7,11.0,11.0,11.0,8.0,8.0,8.0
2019-08-26 02:00:02,31.6,31.6,31.6,69.2,69.2,69.2,0.0,0.0,29.8,29.8,,71.3,71.3,71.3,71.3,71.3,71.3,8.0,8.0,8.0,5.0,5.0,5.0
2019-08-26 02:15:02,33.7,33.7,33.7,68.1,68.1,68.1,0.0,0.0,29.8,29.8,,70.2,70.2,70.2,70.2,70.2,70.2,8.0,8.0,8.0,5.0,5.0,5.0
2019-08-26 02:30:02,32.7,32.7,32.7,69.1,69.1,69.1,0.0,0.0,29.81,29.81,,69.1,69.1,69.1,69.1,69.1,69.1,9.0,9.0,9.0,6.0,6.0,6.0
2019-08-26 02:45:02,33.3,33.3,33.3,68.6,68.6,68.6,0.0,0.0,29.81,29.81,,68.6,68.6,68.6,68.6,68.6,68.6,8.0,8.0,8.0,5.0,5.0,5.0
2019-08-26 03:00:02,32.4,32.4,32.4,68.7,68.7,68.7,0.0,0.0,29.81,29.81,,68.7,68.7,68.7,68.7,68.7,68.7,9.0,9.0,9.0,6.0,6.0,6.0
2019-08-26 03:15:02,32.4,32.4,32.4,68.7,68.7,68.7,0.0,0.0,29.81,29.81,,68.7,68.7,68.7,68.7,68.7,68.7,9.0,9.0,9.0,7.0,7.0,7.0
2019-08-26 03:30:02,33.0,33.0,33.0,68.3,68.3,68.3,0.0,0.0,29.81,29.81,,68.3,68.3,68.3,68.3,68.3,68.3,7.0,7.0,7.0,4.0,4.0,4.0
2019-08-26 03:45:02,32.6,32.6,32.6,67.8,67.8,67.8,0.0,0.0,29.81,29.81,,67.8,67.8,67.8,67.8,67.8,67.8,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-26 04:00:02,32.2,32.2,32.2,67.4,67.4,67.4,0.0,0.0,29.81,29.81,,67.4,67.4,67.4,67.4,67.4,67.4,9.0,9.0,9.0,6.0,6.0,6.0
